u,v
19629,24569
17445,29517
32149,16966
40341,29761
31261,48644
10464,32525
26744,35483
37810,45868
33413,45159
39594,32572
5969,2574
26237,14886
49218,94
28935,17463
15927,47084
39439,46003
21217,24273
22004,31107
10511,15438
15915,46196
9287,31075
38727,20022
22356,15008
30574,17398
40979,49319
18937,48954
18173,21022
23077,6853
19656,6240
48069,4974
28552,43115
19552,7541
20,26596
14188,30640
26242,32482
12165,29722
15831,17008
22399,3825
24447,22265
33931,49379
16773,44605
28915,44371
11427,23084
6031,25822
16213,27869
22802,49817
48534,30879
33740,1365
20072,18354
435,22555
21576,36926
13473,30128
13204,20691
45827,15242
35512,43487
39613,4292
30500,40895
43490,7985
44235,14822
8553,45811
27539,2095
37341,26022
17463,19028
41733,46709
40586,37851
11710,23386
25158,17058
47763,27533
36064,10794
13142,28277
14813,18627
18514,32061
25379,26261
49203,1370
26336,35297
47552,13079
42434,47298
42762,46236
30419,17065
13382,1635
20907,24642
29439,17062
26950,26991
21972,33678
13327,45555
24982,33042
303,4612
7061,15936
46558,42797
15720,47088
31311,4614
29249,49258
1639,22876
18474,8096
18605,47858
42417,26873
31993,12780
11842,47983
29457,48776
31034,34606
22066,15948
14924,30587
40014,29137
35019,33505
16881,11600
5666,41295
47673,2400
45358,26437
13211,8270
7182,37965
31478,43879
5590,42466
15614,1212
851,32696
11144,3877
47555,15749
48993,18633
1135,43569
33861,42597
483,10688
47212,49089
8577,6901
9116,7232
17910,32519
3297,16150
13602,29358
33980,16855
45191,27656
32724,49922
23977,9943
35059,13447
48658,23039
42699,14990
31187,45744
7746,22304
1294,14962
33184,3344
23529,11387
19311,21789
46933,26973
7236,40267
24685,24055
17912,37891
3498,45664
38194,46334
4159,18487
918,42999
16814,11874
18041,8664
32325,16285
30692,44589
48179,25278
16532,21039
34170,18860
28209,19555
15978,32972
26020,26401
8268,43370
3967,44265
5151,37824
11001,25897
39840,6825
26168,44414
49190,1383
49016,1630
16064,17062
40729,306
10801,11576
11724,4358
26235,31686
31855,10396
48228,9091
32132,42404
6355,1355
36298,11741
43151,33505
30494,2144
39020,38147
24004,36831
41580,32271
37937,18981
31469,3018
12429,49057
8254,29123
26500,22467
35410,46927
42784,46507
9212,29625
32382,11756
47265,4619
15754,32415
4069,30177
24708,48844
10868,5035
42225,18827
23369,39471
39178,29104
1917,39739
26209,24108
18834,20661
30460,11801
24210,39184
43625,684
35216,20845
8091,5915
48123,48763
24635,8339
13778,37771
41350,31659
35954,8647
24022,14343
49497,27486
27925,26331
25647,16602
659,30279
3865,26078
2556,41385
28811,20925
21702,8788
20974,18797
42322,38165
1234,38521
1788,45832
43807,31411
36527,15956
49745,35797
25918,22615
8578,33132
3847,18357
32037,9977
15631,7425
25477,32165
10231,15615
22902,39948
21229,11238
41933,35242
16235,42669
11740,10589
22244,27005
2414,49242
37824,12021
13045,48497
20890,8896
3034,14609
10395,8609
15974,49208
37266,32101
31837,8336
46553,1280
47597,9584
12442,34638
27696,24588
43923,32636
30541,37724
29252,4989
30472,48317
13068,45298
38724,25069
36369,31119
4408,38827
42164,8918
36108,12471
47626,44568
3192,40182
10783,31537
49503,45022
35831,33925
25818,30337
33328,17649
5761,8510
30956,46603
40916,13692
49360,22438
33711,3971
9202,32041
5893,38991
20179,48234
9077,21220
35207,6244
1144,19444
6554,48087
36689,2072
18360,45578
37027,15491
26948,45525
21050,7408
41765,25387
16159,15832
8708,22327
32534,11349
36454,43028
44275,27215
5044,41980
43668,44867
30128,12051
23711,32323
39520,11863
44961,18568
8885,30738
16344,32766
26560,22207
17461,48812
41892,15544
29978,26190
5188,25760
48103,32065
33261,45476
45396,30572
10048,21454
47208,43288
37215,22576
40202,21133
37647,40910
8791,24745
9838,2577
45299,45724
22095,554
17626,43885
35016,24734
16298,6638
22931,27639
24999,26139
38006,24138
3082,36545
30549,33051
38052,11246
22121,3791
24173,11773
18086,4446
30918,45825
39252,3816
32940,460
32956,33563
32049,36376
24976,42597
17877,46635
34656,19602
17941,1813
19368,13525
18158,47659
4154,35266
4769,31715
45392,19856
47145,3512
30105,26905
25112,20470
12552,5276
27176,47853
29928,35691
27922,45068
15531,49356
31380,11123
38268,21940
34451,46529
17414,30398
1759,5780
22646,7496
9149,32649
20152,9243
25244,12423
30917,33390
47611,22230
49118,8955
9936,501
22833,33927
2404,24999
27617,47083
46235,40231
16968,37274
12080,29603
10256,48732
13182,44867
19492,46951
2504,49373
18421,36691
33756,35501
49789,15840
36269,7583
3553,173
24238,32571
13116,32250
26416,42903
45140,49019
26638,16791
42847,38906
19754,49966
33451,46254
18624,39956
45764,38294
32422,21123
37951,24888
2180,31457
24483,9363
629,9848
28728,40840
9409,33905
7104,15590
12169,41609
27988,35699
31963,46907
8748,21246
23686,20872
24877,3083
4444,14461
13286,31886
8490,31398
17786,28053
9395,45349
32928,33078
18472,45423
37550,8863
25399,10559
1677,28856
31620,15913
33279,48648
7004,47408
4096,3584
2500,7315
18826,48996
19117,11325
40570,654
19374,39433
4204,7757
28520,47460
11273,47213
47765,49035
42237,9168
32614,45681
37014,12000
25847,47786
14423,9418
3636,22733
46513,10095
48464,46130
45642,35611
5159,46726
48523,34331
6270,31017
7795,48133
22369,10569
37227,41523
35285,29556
16976,46529
20732,11041
37112,22071
15648,32925
16343,43558
20045,22798
47013,49670
32594,36838
48740,28257
20122,37170
14261,40520
38366,13019
10520,36296
27392,1045
37848,27190
8328,22914
22842,39895
34753,8267
41484,23716
30590,16212
47602,5358
22857,28492
15483,10397
48425,6036
26426,41377
34796,7675
49621,31126
14390,40987
3763,23867
46209,291
38555,17560
37929,41546
28187,28436
41830,12506
27843,34636
17016,7698
22573,5000
41340,16280
13861,37487
2502,21754
11428,515
969,47115
36981,10150
34393,45162
27191,22382
11429,40440
32477,32011
20951,48034
20648,15345
15381,47968
5986,49594
15946,44865
15210,5076
26763,33543
29220,35865
10711,43775
36436,21497
9235,38264
27926,25856
6293,39409
47240,41116
38688,5112
11131,19287
41675,20836
40329,44247
27077,33043
5573,19509
1311,42540
46136,33842
49151,12902
33015,48438
5533,35326
27824,35919
40428,40259
45437,35790
32050,8370
46927,1857
13416,36434
28495,32761
47152,36372
34801,2541
46782,2524
3064,45992
35319,5059
22342,31871
47548,13677
40697,33792
13951,411
15244,18564
41521,39871
44908,25496
31840,16366
26971,47821
48481,34058
9828,35053
32056,24572
47192,11174
9764,39480
44781,19506
15459,41011
2217,1342
24583,16082
46201,23193
28755,48133
25668,21389
35287,19154
1402,22721
34623,12102
10614,34695
5661,42602
42609,37384
48553,41877
38024,25101
18835,16969
33049,8011
11955,11061
5269,39259
29086,49783
10669,20670
9623,12418
19854,30204
29698,46912
33558,19680
14022,23860
26563,25492
13495,18886
37694,49065
28836,46723
46793,35572
44668,45540
4206,17131
24322,31313
38904,6409
11826,3637
43206,35907
4490,31295
6336,16615
5678,41302
42833,43856
43766,18103
43059,1718
46751,15844
47270,31160
23959,18712
37275,22934
41409,3554
11798,33635
32505,8135
33221,42987
46124,39580
47481,34769
20368,5427
6611,28610
36809,34080
13750,35948
27012,13580
38234,45170
45387,2246
23118,37229
43293,10402
22939,36784
2569,11249
49348,20845
4572,409
15430,30765
1507,40894
30547,42047
40869,36468
37791,49895
47903,14148
17747,1024
35793,26323
18200,43102
2888,37682
45937,25539
41740,34575
33452,14021
2668,42620
40862,29684
47069,274
26,3081
5084,16902
33519,7581
42598,29187
22574,42248
18744,12509
8320,46997
11695,22086
6245,20462
9917,29579
5869,15360
25667,9671
413,6997
44366,36258
37051,29581
17727,11511
30292,27810
890,4012
32070,14188
23182,23421
5753,26007
34645,29187
7863,29240
410,41559
3072,27878
32911,2265
36125,20578
18145,40745
20703,26410
31755,28426
25341,37032
1409,36025
20852,21586
16047,25541
33174,7069
41049,42996
19125,18
350,27361
29608,47975
12612,28491
28323,19026
30620,45367
29630,42644
28163,45711
15299,2595
17277,39604
44731,4966
40300,36172
18384,39970
13083,42859
48832,1397
16701,44826
19064,41947
9882,6025
11043,13396
34879,23678
19012,44454
12643,28625
35678,34380
15483,30171
42104,42960
48619,39739
42557,28839
17407,47927
46781,38770
47703,44656
32607,36140
47237,17714
23184,9984
42838,47998
7392,3919
11811,22757
14997,4782
46509,28726
14473,19546
46559,41960
7475,2409
10164,1219
3689,32461
48111,37770
25656,31894
32170,25706
12566,34905
28970,43691
29126,39427
105,45043
29891,26563
49763,40018
21901,41430
35873,28087
5995,4583
28528,41156
22848,36142
44569,35475
28353,18358
47736,6086
29991,23123
20085,36269
12587,16849
11415,2993
2953,23106
355,46693
18381,22602
38677,13257
39648,44573
12815,23011
24928,48234
30171,36523
38840,47419
41861,27739
32817,37280
24029,23830
37196,3057
23619,18576
33104,10255
32652,26120
3315,14759
26043,26202
36061,22163
13653,26937
45816,41845
26399,40389
21602,513
12175,41117
42978,24183
46128,18765
43983,31554
24725,31449
49173,3257
6486,16686
27303,47305
13392,46631
35496,48958
33244,10493
7956,32322
19240,8530
13885,20197
2294,9540
30214,27388
216,9656
2845,16429
6758,35149
1970,37436
26778,1741
36538,4682
23712,1329
37162,30291
36152,2100
36035,18271
47814,38008
10836,28450
22121,17862
29230,37567
6738,9469
36900,42596
36404,8545
42242,41671
34124,26334
46685,23145
9916,28091
6381,34853
39760,4812
41462,23703
8042,4988
3436,33588
14858,30458
43189,25165
2638,36631
16249,10382
817,10618
38735,24890
36644,6937
42213,12381
18620,30268
46229,36090
30067,44429
12536,12815
26149,32805
7399,18871
29806,29346
43979,29038
5123,46388
38891,15132
26590,21752
35572,3156
17909,9772
45939,10615
10186,7853
49421,9614
41561,36453
6611,14696
31095,28297
9195,18496
42008,34913
34214,46874
33002,38877
40671,38882
34047,30377
38363,11251
6172,21422
31449,30782
10629,6172
22110,40982
49825,8873
79,43379
8368,19895
27159,42842
12144,32333
47848,14761
31177,27997
14068,45467
42052,11503
12441,15132
17192,28264
29599,26466
18490,16186
10446,14274
11342,30924
20058,12815
4129,45601
27024,20650
3615,37899
15872,48258
44186,14307
25123,10488
28508,7509
38804,9689
25908,43290
32135,30783
11415,31408
25372,33292
10291,34886
9055,17649
17615,39724
39626,42138
22420,7510
28801,35806
33413,40598
4861,17572
2748,30647
12999,8928
3544,40266
14671,23995
13490,8937
47647,32061
28795,44824
6113,4535
39338,43727
12286,16074
9112,38655
41224,24538
47450,40705
10723,29714
42575,34765
28422,40085
31549,19345
44382,37911
35626,7397
29740,44553
49430,33916
35695,21039
9293,23641
26648,38090
16972,32277
3862,31300
38440,4487
17925,13806
33894,41049
22972,48327
20995,39160
33054,9250
9982,34857
43516,30600
28253,30836
8076,40069
24116,31817
44799,47869
25844,24018
23590,3473
20000,18635
42916,44923
12132,40329
14249,25454
23807,11586
25051,31433
25519,47064
6727,41060
4518,6
45177,7323
13724,23729
8075,26279
44914,45479
2486,17363
30240,44224
47451,39607
5917,39889
24756,5211
5702,17841
41516,41533
10120,9819
4373,45485
16620,33798
14233,49517
1496,9339
23389,45867
31211,45944
32377,10098
49533,2934
22305,29201
19328,23550
43091,15802
16313,22537
14578,2299
17443,23599
29883,3513
11363,27870
22363,25641
39021,9067
20313,10971
42453,22678
40868,6570
11671,13672
35008,37414
2,44324
33901,42912
23266,1705
14158,23636
17945,39683
41979,29516
20490,29364
22313,12781
42867,27256
13560,5524
35797,34255
32756,38486
18919,13677
41531,29367
13397,40115
46103,24260
37979,22732
34860,40954
43467,18894
4021,5081
8449,22571
32423,7557
27528,42863
24309,14062
10600,24602
42894,4931
40281,35884
42338,43182
36344,22638
35153,44305
47757,48987
9087,11118
4122,12933
10757,18294
36473,49884
44388,8700
10194,31676
3348,45751
24447,16960
7589,1323
37629,29127
31603,42077
43769,752
36823,12434
45757,9671
9394,8594
43727,45995
11714,38500
24195,47078
22546,37938
8839,33465
12471,31239
37118,42287
43882,41852
35256,18270
19909,42130
23172,45099
45718,43661
5625,38779
11733,39343
23455,26654
22500,16540
7067,8584
22293,35920
47272,4429
12653,29296
32256,4216
10483,35429
43387,9891
40168,9270
1972,4606
23622,15959
34801,7905
9505,49423
37822,22785
20514,29917
45609,13941
33172,23065
45072,48583
36729,26295
48477,8334
46262,4143
24955,37304
11434,49660
35846,12905
25424,5364
19933,6560
40510,37999
6629,41294
20417,24485
18527,44712
10227,27241
10337,13132
25609,25640
41023,2769
33156,31007
32567,2254
3756,23126
22098,35783
32028,44304
46576,17709
9104,27820
49207,34853
4893,17978
23138,8158
32586,44428
29007,42246
30367,27698
16737,10595
24008,4183
45143,9987
3619,15135
7071,47355
5835,46440
12830,28570
13148,38906
19237,43461
34279,41939
28433,47854
46431,11958
32924,29228
12614,25464
11104,252
47417,39767
49393,8514
43706,22076
42129,28801
28891,5658
38518,30934
10933,9285
29740,43726
12480,43793
22152,19446
39995,26219
7350,37467
45478,15283
15130,31429
17254,13416
30787,46208
16349,28647
16994,41575
11136,39373
44051,44920
15589,1384
22140,15690
36494,22230
18227,31351
38721,22914
2696,45693
4177,13842
13802,30880
18990,37466
19505,40781
2256,27709
35826,38420
48505,44730
5692,27384
18447,1547
4265,26875
21862,855
7094,38665
26263,8945
46497,47476
44097,37289
10925,21659
32237,29195
39523,39794
19297,47778
46267,28467
15314,35065
35477,23699
27032,25418
1746,10954
5344,16566
19584,13142
15501,47902
8343,38114
34853,23234
13700,14077
42115,25963
1269,28998
1903,28139
24666,7824
37870,31950
13202,13086
45540,43454
30500,43591
13627,17038
2198,31197
15298,16324
24324,1208
39824,38731
4987,32875
3073,21805
33530,38669
5992,29052
26038,42045
49206,6167
12603,42984
40815,49561
46258,4672
11422,690
28927,19618
13774,44514
1278,542
20669,36306
11795,131
29559,36455
29277,5100
41951,30848
44450,38303
38564,35254
46231,43678
49834,48707
1843,39534
21063,35050
16598,31376
18912,33859
34405,32035
10146,12197
2959,12322
8953,7402
1195,42177
39823,7745
26174,15738
35674,23477
46533,47370
8986,9696
33106,42449
42452,17425
45903,7676
45373,4905
40628,31979
30241,27048
29208,45969
664,19512
33038,6229
15550,31845
27106,6996
27655,25740
26001,33126
7305,31810
40781,35201
45,40281
27535,2697
43752,47479
7969,39459
10599,32736
3,2925
40531,4099
31952,35867
42829,27974
29273,42322
40535,39249
34275,40252
4680,19735
34782,29088
33626,18803
11603,44012
30065,7029
16077,45377
10988,26473
32050,26079
10776,20359
39242,10383
12095,17074
40130,25635
21940,30058
35209,38491
49467,38965
42469,49152
47485,41072
4967,30362
6024,8172
14482,30897
36906,6356
34014,2024
31900,42478
15848,39782
36139,11241
16626,33511
46090,6910
35869,39428
38353,16226
23438,7199
4723,4708
5273,33660
25279,37913
52,44985
45408,42756
28149,15071
1032,7349
10998,23343
5243,34506
49732,22144
48397,7300
23710,31038
15525,28735
12328,1778
19421,34904
1825,19016
36421,40893
44019,44873
26573,16908
20661,17975
27700,37845
6140,36200
20432,21503
38836,42433
40702,45723
1848,32091
40965,885
13116,6901
15291,21172
5866,40988
24684,38621
17385,25886
38338,47217
15277,13377
39007,47457
32527,2189
7789,37020
34629,15235
27336,6288
8274,4736
26405,42305
1352,4805
21508,19377
42558,32205
4338,16362
6394,32241
7286,39124
24166,13437
37688,9475
18979,38293
48618,13313
32286,1758
39599,30184
46014,21273
27090,35074
48301,4399
23568,24101
7028,24145
14994,3366
46020,8749
49985,31215
40486,38098
20806,16333
36446,49042
14436,6192
23549,39084
23345,18076
16497,47110
17393,17632
20572,985
23668,39796
35745,48117
21846,4174
35163,12406
35553,45765
601,12952
37236,19600
22577,10527
36639,14869
34292,31383
27041,28032
31029,39915
14299,16740
11097,47926
2239,40439
18072,1761
20305,25058
35514,45927
20670,18714
20168,19232
20802,8220
4342,264
47832,46352
29262,44078
25033,28088
44760,42903
64,11710
46909,24187
43,22482
3946,6359
9833,29355
11136,16964
24573,7902
12658,44227
30443,19229
22232,43914
48630,14969
43625,11421
44302,10683
39204,48926
32649,35947
25637,46924
34941,36717
6007,39951
16654,22362
31279,16604
22889,26150
10700,16850
11114,20968
39182,39293
27753,3418
35693,32480
38973,44267
44492,31221
34715,10550
13078,19615
35697,41814
22285,33453
47423,576
44041,40351
48536,19961
4871,29221
19490,6482
24072,36197
8982,36917
1302,8360
20066,11028
3827,14961
3788,1088
38750,49939
43700,3573
36604,18928
5661,1560
47396,6105
36588,25716
20175,5158
9080,39589
42052,2372
8589,47304
27471,28177
29555,16708
5636,16908
9053,34639
26204,36766
12358,10837
22212,41043
1700,29485
2206,40287
38305,16325
43008,23124
30841,12483
11242,43556
4659,49978
40068,16513
38668,5593
27784,2533
25134,40681
5133,49106
28763,32298
31911,22675
27375,42638
47514,19830
2909,5815
2625,36873
10906,45011
40846,3168
5839,34574
16005,32495
11048,23373
3242,8311
49437,46723
33423,6858
30514,29602
35660,17848
31568,45461
32147,40332
13374,24602
27891,4579
18554,38862
41291,35718
31938,17308
12651,5656
16045,5425
42303,47688
28024,25142
36075,28743
9488,37608
19332,20234
21578,28271
40418,11696
34374,20119
26239,13618
36862,21561
9249,23939
45888,1781
28214,4369
12376,22839
17430,6861
190,34654
1429,36900
44158,44822
714,41747
42650,12875
47436,4177
49656,22943
32801,42660
2731,48052
35226,35255
37016,17808
29484,16249
44850,3320
3389,2741
7230,36407
22580,44666
36907,38553
35433,40065
4983,16066
48629,13780
12423,2521
38658,23233
49422,4605
40909,31812
33525,4668
14216,9856
36820,43077
21430,20519
35186,12029
45985,22733
44911,1775
36424,1172
19085,38438
19511,39892
31489,43237
41605,14282
24352,6897
21938,21559
7416,9802
28998,37929
20334,11393
5133,29766
23093,21737
27780,30000
47714,14830
28264,42145
44618,19373
21236,43367
2484,23318
22235,17199
49343,27127
21026,38708
37832,29141
10945,24603
9742,22098
4001,39093
24921,46537
20974,12969
7363,35105
40496,38659
30690,14346
28066,25836
42514,28767
48622,5279
28185,45057
26244,47521
21133,43558
48744,30430
27121,22161
44378,24482
10018,41328
48393,35366
15181,35663
10042,20703
1479,25582
37436,33864
29378,17734
47112,29028
12676,20582
4775,8830
46866,34038
30080,2777
31714,44145
18422,43581
35482,9558
27837,27904
23177,5357
42451,8319
18857,49382
22729,23040
46045,15285
7981,8769
45065,10916
11778,45964
19299,28399
10430,793
26082,18319
6087,9943
42881,40323
4474,22032
18328,42358
3208,47552
3186,14852
36256,16379
16210,37664
40983,3508
16131,11073
30497,42506
41131,9390
