u,v
2036,2848
4624,4478
472,4087
2766,2953
3517,4229
3121,895
2527,1489
131,1113
229,1493
3444,3785
519,1790
2552,2741
988,4318
4606,3783
1720,2328
3650,1790
43,3054
1623,677
225,4224
2875,335
3826,1375
2924,3381
297,1607
3655,4396
747,2666
1468,3484
4731,3218
216,118
2117,2939
906,3942
2971,3302
1743,3198
2371,2501
2290,2806
4776,4327
3946,1362
586,3222
3507,1352
3451,4768
2137,646
714,4021
2406,3659
2727,4020
4966,640
1328,1811
1747,3517
4672,1064
2562,4784
228,671
3448,1743
3451,4685
618,2407
527,3813
45,4409
4059,1785
875,309
4600,3371
2731,1658
492,2471
869,4426
508,715
2210,1821
235,4652
356,538
4321,1705
3180,2223
3337,2538
542,2367
2255,1371
2563,4352
3171,3308
258,4674
4060,3656
1092,1045
2452,3819
3677,1363
3188,4374
137,4023
3496,4409
4288,3512
742,1
1940,2202
1972,3276
4594,3705
1344,3137
1542,3215
898,3804
366,510
3010,785
4972,790
3421,801
2050,4919
3259,392
1466,4098
1624,2134
2679,2002
1885,4481
4711,2072
5,3425
3407,1263
3980,4662
2260,1786
3891,2509
3953,3999
3406,30
4650,1032
1392,1664
821,1198
1864,613
1951,4597
3959,4728
2355,3178
987,4576
92,850
3842,3310
3146,4992
3682,4041
1252,2174
1972,1459
3017,2141
786,315
3072,1418
1971,2675
2414,741
3452,516
698,61
333,620
766,3423
1415,1757
2472,2223
548,1192
318,3068
4460,3787
4075,1516
3784,1888
4537,1539
265,2770
3277,3216
630,1543
1159,3316
995,3415
1982,1374
656,67
2134,2831
4903,3147
4833,1431
1063,4403
2828,3790
3549,76
4476,1467
443,3246
2407,1767
3552,1490
889,533
4601,2285
1608,406
3681,1417
4210,4438
253,1307
2339,2475
1707,2147
3687,2235
2548,3429
3950,3400
2610,1090
1839,3476
2378,415
3706,1469
4685,2646
2447,2069
3986,4380
2344,3277
3989,4116
2444,650
4469,3905
583,1302
4762,212
57,2023
405,2401
3196,384
2460,2255
95,1230
4334,129
2006,1014
3418,1607
2349,1612
4825,3521
4383,1905
2930,2991
1481,2948
3932,4709
631,2505
2883,3594
32,858
1343,774
1168,4840
4668,422
4186,1988
4530,3219
2427,4100
2261,3465
122,3697
2188,1501
2606,4614
4718,3340
3042,3459
3241,36
3830,1166
3608,3748
1156,978
3847,1902
923,1095
740,4042
404,888
1865,4860
2508,209
2663,4828
4466,2999
3837,3812
1954,4381
923,2310
2524,1007
2344,1672
3771,1660
1118,305
4849,1693
2195,352
408,2387
2499,318
2969,3569
2742,4661
3502,2934
2874,835
1756,2493
3063,1257
1173,1361
960,4001
485,4038
4301,1258
1007,765
2594,984
62,1047
1831,1954
4427,1748
3075,1888
1142,4887
101,2268
1082,4556
89,4830
1120,434
4944,944
4414,1225
383,3320
630,3770
1288,1967
212,2166
3296,4194
1745,1602
734,390
2324,1897
3104,2065
704,4620
4598,2423
267,406
937,3409
2410,4298
1032,3912
1685,2954
4486,2809
4048,4561
1348,1247
2832,2839
3063,4256
4234,1755
607,4729
3655,2296
825,3738
4877,3418
1484,3896
4927,1459
2021,3462
227,997
4670,1602
876,459
3667,1031
1579,1692
3253,1461
955,4465
4519,2047
1098,648
4880,3113
3361,236
1433,1373
187,3673
2588,1098
4213,3287
1777,1081
2154,2867
2436,1357
4575,1753
884,149
1382,3271
4413,2772
598,4288
688,3417
1941,572
2015,2211
2710,2498
2367,3908
4210,2648
1725,2176
266,145
4716,3939
1926,1131
31,1136
972,4538
1132,4100
2166,4481
3465,4098
1622,2780
4634,4211
3199,4189
660,580
4507,2227
4658,3777
1623,1189
4597,230
4926,3677
2575,4374
2584,94
4708,3746
144,4127
12,4866
2613,3069
1275,1887
2330,4155
277,1079
3910,4395
1829,1565
4214,4995
2466,1845
3544,2850
757,2002
2447,3525
2181,2772
4683,4721
2351,411
2650,2785
4316,2047
4540,255
138,2211
3706,831
2130,2027
627,1448
600,4835
3786,2785
3737,864
1672,3742
1418,1591
4498,4358
1961,1792
2086,2899
601,1277
1086,2840
1918,880
2108,1265
1004,1232
4880,757
2310,3945
2803,504
2297,3481
3464,3762
4179,4191
3925,3643
3403,224
3175,812
4871,1837
2528,863
472,2674
961,2795
3586,4726
3934,3372
3068,2364
3848,1683
3686,3002
400,859
2336,4370
2547,2177
96,251
2720,696
1243,1784
4774,891
2674,1639
3524,4423
2782,3801
4802,3639
1187,638
845,577
3060,3593
2062,1901
1352,206
2920,1770
3036,3870
2933,4165
600,1965
351,3807
744,4826
2755,1875
1689,4480
1468,3939
4671,1690
1976,1267
1878,236
3729,201
3982,2991
1969,3134
3354,1656
2561,249
723,1056
2438,1587
889,193
3666,4961
2947,23
4474,3791
4669,1268
4776,676
4250,1547
4923,2367
2423,3880
3954,1717
3246,4422
4808,4116
3457,2513
2055,857
4448,3830
3344,4380
3987,3635
4976,2699
3788,4221
1694,4256
2879,1965
832,1435
783,1521
2814,2994
3078,1547
451,4883
3587,431
499,1766
622,3498
1118,3983
3445,1105
744,157
4513,1395
1918,2024
4748,3805
1122,1232
294,413
4361,2299
4258,4408
1656,1360
4855,2544
3438,2644
1070,3490
4230,1091
1842,2706
3527,4991
3253,2150
311,1129
530,390
3558,841
1532,741
405,950
706,551
373,4442
1915,1833
4517,3055
3333,925
3701,3420
4133,2766
4519,4796
3458,4187
2077,3952
2499,4673
4205,1617
4347,4975
4516,433
1215,1836
635,2657
1320,2120
4319,4246
3229,2889
3467,2928
4961,1393
3203,4806
1994,1667
756,677
155,958
4825,1048
814,2971
3170,790
2769,1671
1055,105
2127,1198
4535,340
3600,2249
3156,3096
993,700
1747,3207
4881,1060
843,3412
4527,4031
4590,2870
1492,2694
4271,2837
3011,101
1034,726
4733,401
1338,3547
1165,938
2455,2349
4309,1209
1745,1088
396,2023
1164,3170
2050,1719
4596,3554
4189,1671
2963,1501
1519,4591
311,2683
1488,2053
3762,4959
198,2536
947,2326
3503,519
1087,2198
3081,4450
1145,2114
3536,3720
2544,698
1757,3330
1532,3533
2114,3204
2417,2955
710,1335
903,2116
2131,723
2585,3103
2778,2342
4708,1574
3754,3391
4798,3245
2705,1132
2215,2938
3363,68
3145,2323
1339,980
3438,1616
1496,1868
1619,1516
2792,3238
4286,3091
1916,4470
492,427
2351,2402
806,214
3345,300
2699,1651
1810,3965
127,922
1191,2666
4502,2037
791,488
4865,3761
2261,3442
4543,3614
1214,3598
3837,3653
2042,948
118,2677
3224,3562
2802,2259
3146,2769
2167,4686
2984,4134
1759,2410
1558,3259
1139,4928
2472,4689
4631,3286
3175,1474
4612,2476
2805,2803
3001,4534
897,4271
4554,2258
763,1246
1681,668
2909,2161
3514,3996
4377,3927
3888,4310
4132,225
3743,4567
2482,1576
634,85
695,4898
4210,3548
1409,2816
3991,1649
1811,1524
2283,2845
3918,2278
823,4145
4640,749
3001,4911
4478,4853
2234,2344
4941,548
3517,3066
2484,1567
4348,3815
1481,2580
429,1057
4972,3342
4262,2700
1612,4005
861,2020
4417,25
4028,1580
4189,719
1457,996
1285,1051
3762,3498
3072,1825
4870,4173
516,589
4200,763
2652,3728
3061,3603
535,377
2097,3740
2421,3723
3301,2095
226,1345
285,860
770,4569
905,4655
361,3584
4714,2817
4910,2855
4286,4448
3802,1456
1870,3144
1017,1644
4201,368
3818,3117
1023,3045
4775,2086
1402,3511
1334,4746
3354,1210
3470,2466
2693,2418
4275,2487
3197,3559
1186,3340
1140,1647
3767,182
3845,2008
492,3489
3972,4647
3619,4546
3067,4020
1415,2684
2761,3212
2236,1549
1987,1255
827,2610
4917,3761
4476,128
3233,377
1118,4023
2875,4774
4596,1719
4043,2515
3315,2481
2189,3537
4353,2360
4447,2181
2636,1235
3580,2549
1089,1406
4464,743
3535,1332
915,4716
3113,4673
3687,4222
1145,1024
3905,249
360,1283
4455,92
240,4755
4255,2900
3638,3500
1911,530
1294,2409
895,4922
1443,2741
3208,1703
2047,3241
82,4123
1205,286
260,4353
3008,2883
1856,1864
4191,3189
1972,3384
926,3420
2634,887
4414,598
3021,114
3506,3531
1283,1340
1014,3602
4270,4396
3932,4814
1465,3450
3861,1946
3069,3009
28,270
3076,3419
2921,327
331,93
2949,2340
1049,4899
4889,2536
3440,3949
252,2522
1950,2858
300,3786
1973,846
2673,3135
100,4631
2482,654
3370,2422
1695,513
1689,4366
3839,1904
682,2859
3862,397
132,3124
4708,1458
1886,801
850,276
2478,2635
2461,197
3089,997
4574,2212
1124,2280
1458,585
3868,1050
3309,3013
3264,2092
4381,2688
4272,1794
4000,3288
1730,2057
1979,844
3955,254
2044,2465
4807,1772
2757,1043
2647,4318
2155,3095
953,2873
4920,124
4031,3500
1872,53
37,3480
3453,365
3649,1235
4568,1882
4537,2148
4829,3639
2216,733
1172,1830
4858,901
752,3688
4166,1714
4274,1642
3480,1811
1550,2685
4501,3440
4932,190
438,1246
3766,1393
3066,3780
1874,507
1184,3769
4631,4285
1996,4067
4137,4662
2720,2606
4467,4134
1120,1262
752,2360
3485,1532
2193,2267
3163,4317
4937,2516
3712,196
4813,3162
3380,869
2956,3655
4270,3920
2661,671
3373,3574
2622,73
140,578
2856,1545
4674,3268
141,3156
265,1149
1445,2609
3922,2366
3231,1743
588,1241
2088,1791
4777,4693
3706,2324
3107,4366
4987,2184
1737,2869
158,2854
3652,1604
2573,1463
2291,4222
3112,2041
4620,4565
3697,3755
2170,4180
3940,2927
166,84
1588,216
3961,1527
3704,4191
3485,4150
693,1282
854,2066
4818,3441
4783,3866
3493,2088
3258,3049
4028,1613
2996,536
30,2231
1192,521
2486,189
4581,3619
1503,281
1248,4614
1074,3466
1323,3216
443,3944
1036,4997
3854,2914
4384,2389
3747,2515
1325,3032
3127,1397
3715,4413
1011,861
3730,2404
3701,4279
2105,4932
2312,2403
4071,3950
844,4178
2571,3109
2736,4182
275,3001
583,3488
161,3413
4919,1292
2265,4695
2038,1523
1180,1300
388,4880
282,411
4069,1285
4409,4414
1035,1808
2761,2256
165,4756
2344,4544
4981,762
309,4520
4995,3657
4117,4991
3854,532
765,4183
489,3656
3416,1687
4619,2038
4452,1004
410,2307
3268,4178
1176,3254
2782,3292
3150,2858
2210,4399
4666,1672
719,4210
3909,4325
4815,3308
1754,370
1841,2655
2648,1841
2768,3045
3102,4978
2081,1319
3975,644
4226,2697
111,3230
1437,105
1039,2689
3049,337
3303,1287
457,2649
2559,3106
877,1199
4193,4493
1945,1686
2594,3278
1601,1527
1877,177
1495,2969
3420,3277
237,2225
4792,1565
2029,2318
4579,4225
3099,2018
3185,1294
810,4857
3232,467
2440,2372
1597,3080
489,4430
4949,4578
1363,2545
1855,1786
4543,3528
305,4289
4809,2863
2546,2820
2664,481
3564,4740
1132,2434
930,972
4003,296
3397,3201
4551,247
4937,2002
1749,1667
2987,3194
3082,2352
1991,2530
295,2396
103,1419
2661,186
1947,1128
980,1101
4805,913
3869,1494
371,1404
1310,1690
1071,1440
4341,3687
1648,4928
1758,936
1235,4274
2670,877
2381,4135
2165,4456
3135,1755
4430,4005
4134,3961
4444,4439
3647,1442
1436,4547
1041,2703
4583,2571
16,3565
3606,908
4848,3434
3789,3377
3668,3206
3081,3880
3228,555
4716,2422
634,419
4088,495
3826,4684
4561,1855
1106,2161
2988,4225
2652,3520
3067,1256
4273,1054
3982,2711
3886,529
413,1407
1560,4417
1344,249
2883,2210
4041,4432
4106,3624
2972,3199
3217,410
4772,2991
2247,1265
3745,4477
3280,3326
4954,4518
4655,379
980,4358
611,1667
3157,2944
2655,2467
1543,4785
3669,2635
3532,3109
2076,4402
1440,2049
3541,970
3806,2152
597,1610
1283,2164
1194,2368
3964,4100
2472,1393
4909,1197
240,4541
1274,1449
4643,2960
3981,638
2917,4002
4015,3314
4981,1771
1667,4916
2763,2599
4657,4504
4392,58
4212,3692
3260,4630
1115,2189
4909,2756
3594,1724
3954,741
2757,361
3113,2663
1621,2560
13,4331
2373,4403
861,266
3143,4569
659,1917
2927,1691
3909,2727
2407,2156
1175,4642
1586,3637
630,4435
2882,1968
4510,563
1337,4026
4405,4458
3053,561
2489,1353
2902,3800
1801,1129
390,4028
363,4320
1388,3438
3240,3245
785,3833
2902,1767
1894,3808
4958,1471
33,4663
4871,2696
3425,3173
2142,4789
1678,2024
4392,230
2634,969
3951,3157
4778,2280
3932,3113
443,2630
2685,4248
910,4145
4877,2602
4970,4946
434,2056
4648,4944
1450,3926
1086,1611
3736,2886
887,4390
1983,4946
3588,849
2485,3789
3868,763
895,2892
2559,4290
4694,3602
1680,1630
4752,1493
4720,300
3747,2323
743,4954
3073,4262
247,3245
1454,446
890,1787
62,2871
3256,4395
3034,6
1921,2855
1137,4897
4992,3393
1425,2546
2026,2807
744,3631
3507,2219
4010,4154
2299,3963
718,2251
3655,467
1417,908
1963,3848
2597,2321
2009,1823
2610,4671
1224,3358
104,4276
2925,304
565,859
4810,2650
2519,3663
4944,1302
3510,2159
4310,238
4635,3148
3510,1291
3090,1108
2143,3430
2045,1816
1627,2600
1142,2070
1580,3352
1332,351
4749,3424
919,2485
4482,1038
285,4998
2106,19
3278,1622
3677,4017
4976,4831
4999,2504
1670,426
742,464
480,2009
1922,2092
2770,1482
4885,4030
3198,1866
2082,2371
69,855
1992,2614
337,2941
1918,226
212,3950
848,3821
3968,4233
1508,3279
1070,2142
35,3218
2866,3549
1163,3834
284,4234
3192,483
2298,2709
3048,4620
425,3956
4267,3557
3698,4857
2106,3053
1646,3792
3349,3753
2776,2868
3548,1856
4223,4344
807,2796
797,2783
4690,2014
2546,1700
1366,573
4071,280
3183,153
957,2956
1304,4395
2925,4657
1559,2639
2651,1660
3403,561
2496,2254
2170,3427
946,2669
856,3696
1335,2174
2220,3261
1216,2699
248,1768
2358,324
3382,3304
2900,19
955,4923
3546,1715
2767,1976
3370,1946
4336,62
4519,1294
4987,6
2230,2627
2249,850
1184,4498
483,2166
1147,2531
2569,50
4295,3872
3575,4689
4266,2144
1383,2406
172,3798
2583,1561
1924,2830
3184,2267
3769,2478
3460,3716
472,3492
2166,114
1692,3343
3290,3530
2320,425
135,4318
4729,4275
1776,1948
1523,3704
656,2831
3892,17
3046,4295
717,475
3766,2609
4939,1998
4658,2610
2519,4075
944,1715
1452,3987
2097,504
4743,3577
1160,791
4261,1205
3804,3731
1693,3420
840,4114
2254,1509
1838,2833
2629,96
4309,176
3300,1729
4602,4975
534,2458
324,4106
616,3645
4006,4432
1872,570
3556,1258
692,2340
2137,3123
567,177
775,2716
778,805
4598,3944
4753,932
3571,2637
2756,1120
2705,4202
576,1998
4710,3295
913,3144
1825,2915
1854,146
4617,2411
817,3161
4398,3703
785,2551
2948,3521
3775,3593
583,2558
156,1371
4932,3754
4956,566
450,400
2969,1470
1849,2906
3200,541
610,2465
4339,3328
1105,3671
1347,4143
2027,4114
2151,3997
1254,126
3595,2326
659,101
1499,4906
3884,3273
326,632
2018,3806
3010,4068
916,4340
2573,2612
1704,4845
3179,1256
1602,2342
4817,390
2845,1037
2327,2762
2495,3590
4837,4813
2293,3153
398,4508
3871,173
798,1687
1426,601
4417,954
4401,4649
2596,3560
608,4513
491,863
2424,3944
3131,4694
691,1831
405,2714
4954,1260
1174,20
319,303
246,727
4764,631
826,469
1128,4725
1545,2648
4315,1896
170,2451
3395,3143
1276,2009
1366,674
2917,3214
2983,1589
3536,4165
974,2299
4306,1546
3838,3220
326,4598
4499,1555
2158,1470
3138,3218
452,4066
339,4979
610,2402
1828,4491
3059,4108
4419,2600
2925,1261
2809,4890
3147,1103
10,2340
1928,3811
637,1569
4303,834
1740,78
4758,3662
1968,3802
2330,4373
1062,4272
1978,2746
4965,308
1425,313
4843,1852
3240,3310
87,1204
3125,4829
1925,2564
3738,928
2377,1720
3163,93
1551,2307
968,3961
845,3681
4261,3647
4975,4672
333,4029
3857,4250
4831,1038
2789,2392
2953,4329
4188,2406
2680,4675
689,4597
953,4250
4400,2143
524,4643
2045,1096
737,2131
4698,4799
1898,2636
719,2628
978,3311
1947,4041
4323,1740
687,2889
1389,4562
3709,4625
766,1212
2735,4769
65,3519
3972,3714
1524,795
2201,2467
2652,4856
1290,499
3957,1911
3510,3928
2745,2430
716,4136
4995,2519
2316,1789
4984,1692
3509,577
4630,3914
2131,1440
2627,3321
2969,2181
196,4128
2170,4410
1224,2881
4455,3505
88,3486
453,1231
2605,2360
1311,729
4229,1661
3166,1252
4214,3362
481,2267
3503,4557
4611,466
2962,2120
2163,4505
2489,1139
2121,3674
3588,2930
2091,4266
1635,668
3535,2189
4264,1959
1105,580
1677,2766
84,4028
1646,1850
2344,1502
3654,4258
3386,2219
3222,4201
4092,1488
1066,3433
4534,2266
2058,121
1918,2602
3799,613
2017,3455
1030,613
156,284
3823,356
3035,3997
2004,2605
2995,4960
2992,2995
2619,3682
4560,542
4742,1771
759,1668
1174,1986
513,320
1633,1884
223,182
329,1956
2637,4802
985,4725
4923,1593
687,2252
2059,4693
2978,1135
1018,3934
3079,4328
909,3252
427,2469
1119,546
3458,2330
2716,3074
4124,1410
1949,2881
4592,3202
2544,2630
4021,1393
3631,301
1064,2404
812,441
4940,2830
4543,2712
2468,151
2661,2979
2078,2809
1682,70
3072,633
1481,1551
3732,3674
2048,2726
1475,4039
3547,3471
3843,2429
3594,2654
1409,484
1270,4215
205,3147
2271,3489
4790,3446
2914,3912
4419,2389
4423,2033
4538,1418
3721,2536
3836,4404
3194,4314
20,2244
420,2462
4552,2664
3299,677
1667,2377
2404,3487
2717,2984
374,2091
18,3610
2135,3710
2361,1465
4000,2210
2638,411
3518,2632
3759,133
153,3974
4357,929
1525,3817
4534,2227
1292,2206
4748,4901
4140,249
2322,2784
3996,324
3487,4862
1231,505
3764,4763
4179,1487
2907,4748
4641,3307
657,1769
3257,761
4744,606
2241,3994
1822,1881
1765,156
2786,1230
3924,911
1402,1017
3434,3560
622,1359
4741,2233
4254,4150
1710,4888
3411,1826
55,1526
987,999
1483,1648
4966,666
4494,3225
1346,1266
2459,4976
1341,877
1160,2385
2345,1331
3138,3660
3037,1162
490,3869
1809,4558
3632,4889
1232,2837
616,201
4480,400
1397,2510
2617,281
1656,3270
2821,3097
1916,4790
2222,375
3711,2552
2472,917
1534,4193
3802,1570
4786,2359
2404,2520
2089,3490
1519,3992
3670,858
2876,608
2329,3695
3795,3059
2145,2450
1971,1983
4207,4274
3153,3305
4438,3054
2322,2661
2799,2409
2934,2101
1359,3870
4160,118
2155,4494
2391,890
193,4767
2765,1010
830,4148
4646,455
3222,1333
2409,349
2117,361
4599,571
832,2325
3057,2798
4800,257
1990,1778
400,911
1013,1537
4304,1960
2577,2802
2493,606
3059,4542
113,289
2323,3052
3706,3901
3352,3093
2986,3842
3563,1109
2916,1484
1096,2590
3147,2110
4398,2542
2834,2077
2800,523
3562,1879
616,4871
1088,465
3608,2330
3426,1157
3745,4618
2001,1917
1240,1945
4739,3823
1433,4857
4482,1681
2424,2765
4600,2001
3271,166
3028,1181
2157,4172
3500,2437
284,1199
1613,252
838,1381
2100,1315
4784,4688
2323,4573
1241,1477
3435,4592
184,3939
1505,4160
4322,1916
1693,2328
4129,115
380,1530
497,3887
4225,1585
3972,4494
2689,3797
2439,2236
2076,840
4384,2192
415,2379
1015,2586
1107,4097
3797,2831
2233,3483
3245,4159
2665,3305
2347,58
2898,1311
1369,1096
2139,4784
2609,532
2936,4764
4566,4766
4775,2748
2467,2514
2126,95
3769,3616
2423,799
3032,3722
2649,575
175,4147
4088,3901
1300,571
2969,1000
4681,3741
1544,6
939,2979
4193,1820
1256,2797
2704,2835
3227,1429
1488,4994
1515,2473
3957,1879
4219,4312
183,2374
4870,918
4860,2703
1778,2136
693,3325
4640,3132
2771,2111
2216,946
4887,1400
3872,4783
172,1413
4595,3164
3078,1184
4745,612
3017,2418
955,2881
7,3008
3266,1314
3073,1008
1111,2668
3010,3844
4698,4581
56,1383
1786,1121
3626,230
3890,1742
54,995
1735,460
4495,1281
4164,3000
4120,4511
3591,701
2662,4547
4049,3168
2392,2401
1139,4205
739,3563
787,2025
4633,3931
4130,2368
637,662
3931,996
2272,2041
4796,3056
2199,4581
1114,2415
2671,1606
3763,4180
201,2025
2146,3719
4267,3867
4036,1767
2411,258
896,2306
1847,4587
1951,422
3899,668
884,206
4063,1624
4606,1459
354,2162
3903,3896
536,3052
3463,899
1333,130
4975,2636
3138,1225
2683,1899
4858,324
1796,1950
632,4038
587,4097
1579,283
4390,1757
2046,2954
4121,3081
1366,1819
3185,4603
1362,4161
2118,4362
482,1958
4552,4091
2283,4602
3470,1706
3867,1069
4017,2042
2180,1102
3515,4873
4718,2809
858,4377
25,3250
718,3740
3925,2164
4601,173
3083,3800
2916,2463
688,2398
2685,2509
638,1180
3945,3551
3647,4231
2594,4567
1352,4368
1049,514
2838,1970
4616,688
2664,3810
2604,3923
3212,2580
4787,3015
4841,601
2368,4857
175,1926
4652,1560
2633,3917
4881,644
4024,2299
3304,2374
770,3086
2137,231
4865,1697
4849,3381
4970,4442
4137,1433
2094,2694
381,3714
2809,4300
1976,1711
3528,4819
4222,2341
883,1560
499,3277
4118,2542
334,319
3051,4991
869,1988
166,1049
2873,1012
3496,2324
4667,553
577,4540
3440,4848
2333,2369
182,4197
4301,114
1001,3864
2234,4518
68,4531
559,2588
1086,4006
2137,3775
4263,3279
1061,3748
8,4486
4419,2652
1071,4747
2916,2592
2959,2738
2296,2242
87,1915
4267,2042
68,928
1171,3576
1896,450
11,3868
4245,1135
4151,4986
4164,3276
1044,737
1495,3669
2978,4251
3268,2695
2746,789
2222,686
3886,3378
3527,4556
3197,122
3348,1839
3296,1356
911,1653
171,181
3192,61
1847,2618
4527,1599
1743,2219
2284,2682
2026,1116
255,448
3704,3841
2923,1017
1924,4295
943,4009
898,818
438,617
4113,1957
693,599
228,3793
1951,1871
2025,4639
915,3375
809,3327
4234,1960
2449,3779
3843,2032
860,2474
1455,255
2852,3834
368,1055
1308,3990
1293,199
1899,4364
1978,2911
368,4692
829,2205
1099,1673
4462,1107
4037,4775
1851,661
1297,806
534,4597
4550,2426
1489,1983
2059,4488
3648,1320
1249,3893
3216,2256
2720,1889
4989,1490
2757,2693
2797,848
4932,4806
70,4663
3673,2122
1252,4724
4493,4511
1064,3765
1696,4363
3790,4347
2709,4509
843,105
4131,1793
216,1707
3610,244
3662,2058
965,3813
4971,3626
4777,3513
4584,2055
4106,767
3171,150
3959,1992
4208,1742
4953,4072
3844,4139
4115,4691
845,4089
2064,2120
4613,1313
2747,4198
1273,4276
1832,698
4762,4368
1840,2745
3746,4837
3419,2731
1074,128
4615,4626
3950,135
1596,956
4366,3578
45,3260
1243,1381
2149,4019
4823,571
617,3426
337,583
4128,2945
2165,3700
46,2101
3723,587
4066,1018
4205,2026
2514,1745
1331,2102
3589,4145
352,4919
2783,1273
4900,2012
1606,3150
4468,3360
4112,1415
3267,1100
1698,1597
4218,3899
3354,979
4472,1102
3944,205
3196,3760
62,3601
1454,2546
2906,2058
103,2816
3797,3013
4697,2268
4809,951
1200,894
4385,4123
4006,3670
2969,3257
150,1036
2431,812
772,2046
513,2493
2414,54
407,3132
641,4309
2767,1480
4079,4199
2181,4631
2566,830
551,4372
1437,2345
2627,3921
1006,3123
1863,1269
995,1447
4702,1276
4966,2889
362,1919
592,4903
4693,3051
1756,1166
2043,1710
2960,899
1212,1386
4671,2231
4503,3321
1427,762
3,3917
1638,2276
629,4893
3582,1816
1050,3466
3829,3905
2203,2766
103,4903
2805,1906
4639,3687
1899,227
4174,583
267,783
283,3205
4550,3763
2266,3667
2845,2634
4223,2379
3052,3464
3821,614
1976,4490
1620,1450
4972,2399
4264,4558
2906,4196
2754,1156
3001,138
4600,1045
1748,4077
2539,4755
2500,3774
1172,2631
1276,130
3187,4293
3513,1415
524,3724
4831,2769
4668,2185
1880,2946
2170,3774
1187,1955
4148,2013
4727,1068
3752,3205
2648,1057
1810,2463
2044,2724
1846,1471
192,3459
1486,1129
1526,2756
2954,334
525,2611
2760,1068
3798,3394
1613,2646
4352,3956
3238,241
2530,4872
2394,3393
1134,4271
4262,3720
3138,3318
1300,2482
3512,166
1268,3832
1651,4631
2877,3900
333,600
2074,679
4945,4060
4357,1986
2813,3081
1480,3687
4138,4687
1001,4320
2535,2755
4553,3068
1039,1578
715,3399
3926,4181
3352,280
3933,1025
4662,2243
2202,4637
1115,1086
4948,3571
2042,3766
4505,2593
2926,3752
495,3248
1889,3319
698,2068
786,2508
4830,3601
3614,166
437,2531
1570,4005
1247,3126
4088,3363
4091,2918
4607,1254
2138,3018
145,1367
2219,1252
3401,858
4859,149
2143,130
4619,1686
3855,1698
512,3460
3825,1737
3972,1130
